id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses04F_script01_2_M003,Don't look at me like that.  He didn't tell me anymore than he told you.,xxx,-1,Ses04F_script01,027.2600,031.8800,Session4,xxx,176
Ses04F_script01_2_F003,She's not going to marry him.,xxx,-1,Ses04F_script01,031.0000,034.2200,Session4,xxx,177
Ses04F_script01_2_M004,How do you know he's even thinking about it?,neutral,3,Ses04F_script01,033.5100,036.2900,Session4,neu,178
Ses04F_script01_2_F004,It's got that about it.,xxx,-1,Ses04F_script01,035.6300,038.7204,Session4,xxx,179
Ses04F_script01_2_M005,Well so what.,xxx,-1,Ses04F_script01,038.1087,041.7177,Session4,xxx,180
Ses04F_script01_2_F005,"What's going on here, Joe?",angry,0,Ses04F_script01,040.5402,043.7100,Session4,ang,181
Ses04F_script01_2_M006,Listen kid.,frustrated,5,Ses04F_script01,043.3600,045.3200,Session4,fru,182
Ses04F_script01_2_F006,"No, line.",angry,0,Ses04F_script01,045.2000,048.3900,Session4,ang,183
Ses04F_script01_2_M007,"Uh, Then why is she still-she's not his girl, Joe",neutral,3,Ses04F_script01,047.6359,057.5912,Session4,neu,184
Ses04F_script01_2_F007,"She's not his girl, Joe.  She knows she's not.",angry,0,Ses04F_script01,056.9500,060.6600,Session4,ang,185
Ses04F_script01_2_M008,You can't read her mind.,neutral,3,Ses04F_script01,059.8500,062.1900,Session4,neu,186
Ses04F_script01_2_F008,Then why is she still single?  New York is full of men.  Why hasn't she married?,angry,0,Ses04F_script01,061.5000,066.7820,Session4,ang,187
Ses04F_script01_2_F009,Probably a hundred people told her she's foolish but she's waited.,angry,0,Ses04F_script01,066.7973,071.4500,Session4,ang,188
Ses04F_script01_2_M009,How do you know why she waited?,frustrated,5,Ses04F_script01,071.0100,072.5600,Session4,fru,189
Ses04F_script01_2_F010,Because she knows what I know that's why.  She's faithful as a rock.,angry,0,Ses04F_script01,072.1300,077.7008,Session4,ang,190
Ses04F_script01_2_F011,"In my worst moments, I think of her waiting and I know again that I'm right.",frustrated,5,Ses04F_script01,077.7161,082.9155,Session4,fru,191
Ses04F_script01_2_M010,Look it's a nice day.  What are we arguing for?,frustrated,5,Ses04F_script01,082.4200,085.8800,Session4,fru,192
Ses04F_script01_2_F012,"Nobody in this house dares take her faith away, Joe.  Strangers might but not his father, not his brother.",frustrated,5,Ses04F_script01,085.4300,092.9600,Session4,fru,193
Ses04F_script01_2_M011,What do you want me to do?,frustrated,5,Ses04F_script01,092.2300,093.9000,Session4,fru,194
Ses04F_script01_2_F013,"I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her.  I won't stand for any nonsense.",xxx,-1,Ses04F_script01,093.4600,101.7200,Session4,xxx,195
Ses04F_script01_2_M012,But Kate-,frustrated,5,Ses04F_script01,101.4000,103.1779,Session4,fru,196
Ses04F_script01_2_F014,"Because if he's not coming back, I'll kill myself.",frustrated,5,Ses04F_script01,102.5357,105.8500,Session4,fru,197
Ses04F_script01_2_F015,"Laugh, laugh at me, but why did that happen the very night she came back?",xxx,-1,Ses04F_script01,106.0376,111.8200,Session4,xxx,198
Ses04F_script01_2_F016,"She goes to sleep in his room and his memorial breaks in pieces.  Look, look at it.  Joe-",angry,0,Ses04F_script01,111.8487,120.6100,Session4,ang,199
Ses04F_script01_2_M013,Calm yourself.,frustrated,5,Ses04F_script01,120.2700,121.8100,Session4,fru,200
Ses04F_script01_2_F017,"Believe with me, Joe.  I can't stand alone.",frustrated,5,Ses04F_script01,121.4371,124.6800,Session4,fru,201
Ses04F_script01_2_M014,Calm yourself.,frustrated,5,Ses04F_script01,124.0700,126.0248,Session4,fru,202
Ses04F_script01_2_F018,Just last week a man showed up in Detroit missing longer than Larry.  You read it yourself.,frustrated,5,Ses04F_script01,125.5600,130.5500,Session4,fru,203
Ses04F_script01_2_M015,Alright.  Alright.  Calm yourself.,frustrated,5,Ses04F_script01,129.8200,132.6200,Session4,fru,204
Ses04F_script01_2_F019,You above all have got to believe.  You.,frustrated,5,Ses04F_script01,132.1800,135.0200,Session4,fru,205
Ses04F_script01_2_M016,Why me above all?,frustrated,5,Ses04F_script01,134.0700,136.1700,Session4,fru,206
Ses04F_script01_2_F020,Just don't stop believing.,frustrated,5,Ses04F_script01,135.7300,138.1600,Session4,fru,207
Ses04F_script01_2_M017,"What does that mean, me above all?  Look at you.  You're shaking.",angry,0,Ses04F_script01,136.8600,142.5000,Session4,ang,208
Ses04F_script01_2_F021,I can't help it.,frustrated,5,Ses04F_script01,141.9000,145.1403,Session4,fru,209
Ses04F_script01_2_M018,What have I got to hide?  What the hell is matter with you Kate?,frustrated,5,Ses04F_script01,143.8711,151.6842,Session4,fru,210
Ses04F_script02_1_M000,What time is it?  They're supposed to run around midnight.  This is great isn't it?  Look at this night we've got here.  It couldn't be better.,happy,1,Ses04F_script02,008.6300,015.4783,Session4,hap,0
Ses04F_script02_1_M001,"Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid to miss it.  How you doing?",xxx,-1,Ses04F_script02,015.5747,021.2400,Session4,xxx,1
Ses04F_script02_1_F000,Fine.,neutral,3,Ses04F_script02,020.6600,022.2500,Session4,neu,2
Ses04F_script02_1_M002,"Is that, is that-that's just foam isn't it?  I can't even tell",excited,4,Ses04F_script02,021.6700,026.7100,Session4,exc,3
Ses04F_script02_1_M003,"although if you can't tell, it probably isn't them.  It will probably be unmistakable.  Don't you think?  How you doing?",xxx,-1,Ses04F_script02,026.7500,032.1620,Session4,xxx,4
Ses04F_script02_1_M004,"Oh, no you know what I did?  I forgot my flashlight.  How could I be so stupid I forgot my flashlight.",frustrated,5,Ses04F_script02,032.7100,038.2500,Session4,fru,5
Ses04F_script02_1_F001,What flashlight?,xxx,-1,Ses04F_script02,037.8900,039.6360,Session4,xxx,6
Ses04F_script02_1_M005,"The flashlight, the silver one.  There's only one isn't there?",frustrated,5,Ses04F_script02,040.0699,043.7800,Session4,fru,7
Ses04F_script02_1_F002,It's not yours.,frustrated,5,Ses04F_script02,043.3900,045.3740,Session4,fru,8
Ses04F_script02_1_M006,Whose is it?,sur,-1,Ses04F_script02,044.9000,046.2800,Session4,sur,9
Ses04F_script02_1_F003,It's ours.  It's mine too.,xxx,-1,Ses04F_script02,045.9300,048.7800,Session4,xxx,10
Ses04F_script02_1_M007,Well sure.,frustrated,5,Ses04F_script02,048.4118,050.1400,Session4,fru,11
Ses04F_script02_1_F004,You kept saying my flashlight as if it somehow is just yours.  How's that supposed to make me feel?,xxx,-1,Ses04F_script02,049.8000,055.2400,Session4,xxx,12
Ses04F_script02_1_M008,"No of course our flashlight, yours and mine, mi flashlight es su flashlight naturally.  How could we not think to bring it?",frustrated,5,Ses04F_script02,054.2900,062.0095,Session4,fru,13
Ses04F_script02_1_M009,I hope the moon stays out.  I wonder do they always run during a full moon.  I can't remember if it was full last year.  Remember?,excited,4,Ses04F_script02,062.4917,070.9000,Session4,exc,14
Ses04F_script02_1_F005,Yes.,xxx,-1,Ses04F_script02,070.6700,071.9700,Session4,xxx,15
Ses04F_script02_1_M010,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.",neutral,3,Ses04F_script02,072.0873,079.7541,Session4,neu,16
Ses04F_script02_1_M011,"Ah, this is great, isn't it?  I didn't even think to bring a six-pack.  A six-pack would be just the ticket right about now.",happy,1,Ses04F_script02,079.8023,086.1672,Session4,hap,17
Ses04F_script02_1_M012,I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.,xxx,-1,Ses04F_script02,086.2154,091.5677,Session4,xxx,18
Ses04F_script02_1_M013,"Oh, I wonder if they can hear me talk or feel the vibrations in the sand when we move around?",xxx,-1,Ses04F_script02,091.7606,098.4148,Session4,xxx,19
Ses04F_script02_1_F006,I'm cold.,xxx,-1,Ses04F_script02,098.1400,099.5721,Session4,xxx,20
Ses04F_script02_1_M014,Do you want my jacket?,xxx,-1,Ses04F_script02,099.3500,100.9200,Session4,xxx,21
Ses04F_script02_1_F007,It's after eleven let's go home.,angry,0,Ses04F_script02,100.5000,102.8027,Session4,ang,22
Ses04F_script02_1_M015,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?,frustrated,5,Ses04F_script02,102.3800,108.4600,Session4,fru,23
Ses04F_script02_1_F008,There is no point in coming down here.,angry,0,Ses04F_script02,107.8200,110.4400,Session4,ang,24
Ses04F_script02_1_M016,Right.,frustrated,5,Ses04F_script02,109.9100,111.1100,Session4,fru,25
Ses04F_script02_1_F009,That's my point.,frustrated,5,Ses04F_script02,110.6500,112.6876,Session4,fru,26
Ses04F_script02_1_M017,That's my point too.,neutral,3,Ses04F_script02,112.2054,114.5400,Session4,neu,27
Ses04F_script02_1_F010,So let's go home.,frustrated,5,Ses04F_script02,114.0200,116.3600,Session4,fru,28
Ses04F_script02_1_M018,"No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?",frustrated,5,Ses04F_script02,115.7200,122.6500,Session4,fru,29
Ses04F_script02_1_F011,Not particularly.,frustrated,5,Ses04F_script02,122.2500,123.9700,Session4,fru,30
Ses04F_script02_1_M019,Why not?,xxx,-1,Ses04F_script02,123.4300,124.9300,Session4,xxx,31
Ses04F_script02_1_F012,I just don't.  It's stupid.,angry,0,Ses04F_script02,124.3800,127.1900,Session4,ang,32
Ses04F_script02_1_M020,Honey this is natural phenomenon.  I mean this only happens once a year.  This is a great opportunity.,frustrated,5,Ses04F_script02,126.5700,133.4800,Session4,fru,33
Ses04F_script02_1_M021,Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.,excited,4,Ses04F_script02,133.5171,141.1200,Session4,exc,34
Ses04F_script02_1_F013,"Pass up what?  These little fish swim onto the beach, flop around, and then swim away and then they die.",angry,0,Ses04F_script02,140.5000,148.3696,Session4,ang,35
Ses04F_script02_1_M022,"Yeah but that moment on the beach is the highlight of their little lives.  All that flopping around is laying eggs or what do you, spawning or mating something like that.",frustrated,5,Ses04F_script02,147.6463,158.6500,Session4,fru,36
Ses04F_script02_1_M023,This is the big night for these guys.  Life's last orgy.,excited,4,Ses04F_script02,158.7400,162.6200,Session4,exc,37
Ses04F_script02_1_F014,What are you so excited about?  This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,angry,0,Ses04F_script02,162.0100,170.1100,Session4,ang,38
Ses04F_script02_1_M024,"Yeah, they do.",frustrated,5,Ses04F_script02,169.6100,171.0500,Session4,fru,39
Ses04F_script02_1_F015,"Oh, Augie.",frustrated,5,Ses04F_script02,170.5500,172.2000,Session4,fru,40
Ses04F_script02_1_M025,Okay but it's fish who do something none of the other fish do,frustrated,5,Ses04F_script02,171.4800,174.6000,Session4,fru,41
Ses04F_script02_1_M026,"like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs, like that.  There's mystery here and magic",excited,4,Ses04F_script02,174.6300,183.4200,Session4,exc,42
Ses04F_script02_1_M027,a little bit of the unexplainable.  I don't see how you cannot be interested.,frustrated,5,Ses04F_script02,183.4600,187.9500,Session4,fru,43
Ses04F_script02_1_F016,I'm just not.,angry,0,Ses04F_script02,187.4300,189.2593,Session4,ang,44
Ses04F_script02_1_M028,For real?,sur,-1,Ses04F_script02,188.5300,190.3900,Session4,sur,45
Ses04F_script02_1_F017,Yes.,angry,0,Ses04F_script02,189.9100,191.9113,Session4,ang,46
Ses04F_script02_1_M029,I don't get it.  The first time we came here to see it you said it was the best night of your life and last year I remember distinctly you were so excited to get here.  You stubbed your toe rushing me out the door and didn't even notice until we were in the car.,frustrated,5,Ses04F_script02,191.2700,203.9900,Session4,fru,47
Ses04F_script02_1_F018,Last year you will also remember our shoes got wet.  I got sand in my panties.  We got in a big fight over nothing.  You got a sore throat and we did not see the Grunions.,xxx,-1,Ses04F_script02,203.2600,213.0312,Session4,xxx,48
Ses04F_script02_1_M030,We weren't in a good spot.,frustrated,5,Ses04F_script02,212.4000,214.8300,Session4,fru,49
Ses04F_script02_1_F019,We didn't see them the first time either.,angry,0,Ses04F_script02,214.0100,216.3300,Session4,ang,50
Ses04F_script02_1_M031,We just weren't in a good spot.  This is a much better spot.,angry,0,Ses04F_script02,215.5100,219.4925,Session4,ang,51
Ses04F_script02_1_M032,"I've got good instincts for these things.  Look there. What's that.  Is that?  Is that, is that-no it's just seaweed isn't it.",excited,4,Ses04F_script02,219.6000,227.3522,Session4,exc,52
Ses04F_script02_1_M033,"Ah, man this is great.  I wouldn't miss this for anything.  I mean think about this.  I know you're not interested but just think about this for a minute.",excited,4,Ses04F_script02,227.4004,235.4048,Session4,exc,53
Ses04F_script02_1_M034,Out there someplace there's this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.,excited,4,Ses04F_script02,235.5012,245.0500,Session4,exc,54
Ses04F_script02_1_M035,No one sent them a map or an invitation.  Just some little instinctual time release firecracker went off in their little bodies and all as one. They turned and formed a line as long as the California coast and started swimming.,excited,4,Ses04F_script02,245.0900,256.9586,Session4,exc,55
Ses04F_script02_1_M036,They're swimming right now as if that's the only thing that matters.,excited,4,Ses04F_script02,257.0068,261.5876,Session4,exc,56
Ses04F_script02_1_M037,It's single mindedness with no mind.  Urgency that's pure urge.,excited,4,Ses04F_script02,261.6400,266.7953,Session4,exc,57
Ses04F_script02_1_M038,They don't know what drives them.  They don't give it a name or ask question.  They just turn as one and start the swim that brings them here to this place,excited,4,Ses04F_script02,266.8435,276.9500,Session4,exc,58
Ses04F_script02_1_M039,where we stand for massive celebration of sex and death.,excited,4,Ses04F_script02,276.9900,282.2400,Session4,exc,59
Ses04F_script02_1_M040,"Ah, I'm giving myself goose bumps.  All my hairs are popping up.",excited,4,Ses04F_script02,282.6400,287.0200,Session4,exc,60
Ses04F_script02_1_F020,That's the wind.,frustrated,5,Ses04F_script02,286.5400,288.4300,Session4,fru,61
Ses04F_script02_1_M041,Well so what do you think?,xxx,-1,Ses04F_script02,287.8800,289.7500,Session4,xxx,62
Ses04F_script02_1_F021,About what?,angry,0,Ses04F_script02,289.2700,290.9500,Session4,ang,63
Ses04F_script02_1_M042,What I said.,xxx,-1,Ses04F_script02,290.4700,292.4100,Session4,xxx,64
Ses04F_script02_1_F022,It's ridiculous.,angry,0,Ses04F_script02,291.9600,293.8500,Session4,ang,65
Ses04F_script02_2_M000,"Well, so what do you think?",neutral,3,Ses04F_script02,008.4000,011.3500,Session4,neu,66
Ses04F_script02_2_F000,About what?,xxx,-1,Ses04F_script02,010.9400,012.1900,Session4,xxx,67
Ses04F_script02_2_M001,What I said.,xxx,-1,Ses04F_script02,011.8900,013.4100,Session4,xxx,68
Ses04F_script02_2_F001,It's ridiculous.,xxx,-1,Ses04F_script02,012.7500,014.9800,Session4,xxx,69
Ses04F_script02_2_M002,It certainly is not.  It's slightly exaggerated scientific fact.,xxx,-1,Ses04F_script02,014.3700,018.7700,Session4,xxx,70
Ses04F_script02_2_F002,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,angry,0,Ses04F_script02,018.3900,025.7200,Session4,ang,71
Ses04F_script02_2_M003,I'm not the only one.  Look at these people.,xxx,-1,Ses04F_script02,025.9200,029.0200,Session4,xxx,72
Ses04F_script02_2_F003,"Well sure everybody's told the same story.  It keeps us all coming back for more.  It keeps us all excited, keeps us thinking that life is going to start any minute now if we can just find the right spot and get in on the action.",xxx,-1,Ses04F_script02,028.4900,041.1495,Session4,xxx,73
Ses04F_script02_2_M004,Are we talking about the same thing?,xxx,-1,Ses04F_script02,040.5100,043.0800,Session4,xxx,74
Ses04F_script02_2_F004,Well I'm sorry but it's still just fish to me.,xxx,-1,Ses04F_script02,042.4200,045.8900,Session4,xxx,75
Ses04F_script02_2_M005,"Carla, can I ask you something?  Don't take this the wrong way but are you having your period?",xxx,-1,Ses04F_script02,045.9210,052.9800,Session4,xxx,76
Ses04F_script02_2_F005,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,angry,0,Ses04F_script02,052.0059,060.1920,Session4,ang,77
Ses04F_script02_2_M006,Well then what's bugging you?,frustrated,5,Ses04F_script02,059.1414,062.2900,Session4,fru,78
Ses04F_script02_2_F006,We just have different ideas about what this evening is supposed to look like.,angry,0,Ses04F_script02,061.5000,066.0000,Session4,ang,79
Ses04F_script02_2_M007,"There's nothing to it.  We come down here.  The grunions arrive.  They do their little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",frustrated,5,Ses04F_script02,065.1300,075.5900,Session4,fru,80
Ses04F_script02_2_F007,"For heaven's sake, this is not about fish.",angry,0,Ses04F_script02,075.0100,078.8300,Session4,ang,81
Ses04F_script02_2_M008,Why not?,frustrated,5,Ses04F_script02,082.1300,084.4300,Session4,fru,82
Ses04F_script02_2_F008,We totally skipped. Right.,neutral,3,Ses04F_script02,083.7513,087.9500,Session4,neu,83
Ses04F_script02_2_M009,"There's nothing to it.  We come down here.  The grunions arrive.  They do the little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",xxx,-1,Ses04F_script02,089.8722,098.6500,Session4,xxx,84
Ses04F_script02_2_F009,"For heaven's sake, grow up we are not going to see the Grunions.",angry,0,Ses04F_script02,098.2800,102.1400,Session4,ang,85
Ses04F_script02_2_M010,Why not?,frustrated,5,Ses04F_script02,101.5700,103.1801,Session4,fru,86
Ses04F_script02_2_F010,We never do.  Do we have we ever?,angry,0,Ses04F_script02,102.6110,106.0900,Session4,ang,87
Ses04F_script02_2_M011,We've missed them twice that's not ever.,frustrated,5,Ses04F_script02,105.6100,108.3400,Session4,fru,88
Ses04F_script02_2_F011,Twice is every time we've tried that's ever.,angry,0,Ses04F_script02,107.6800,111.0597,Session4,ang,89
Ses04F_script02_2_M012,We'll see them this year.,frustrated,5,Ses04F_script02,110.4031,112.6500,Session4,fru,90
Ses04F_script02_2_F012,"No, we won't.  It's pointless.  It's like waiting up to see Santa Clause.",xxx,-1,Ses04F_script02,112.1000,118.1600,Session4,xxx,91
Ses04F_script02_2_F013,"God I feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up,",xxx,-1,Ses04F_script02,118.2126,127.2854,Session4,xxx,92
Ses04F_script02_2_F014,and the fish won't show up.,angry,0,Ses04F_script02,127.3291,130.1900,Session4,ang,93
Ses04F_script02_2_M013,I thought you wanted to see it.,frustrated,5,Ses04F_script02,129.5332,132.1300,Session4,fru,94
Ses04F_script02_2_F015,You don't understand anything I'm saying.,frustrated,5,Ses04F_script02,131.4600,135.1803,Session4,fru,95
Ses04F_script02_2_M014,"No, of course not.",frustrated,5,Ses04F_script02,134.6112,136.8876,Session4,fru,96
Ses04F_script02_2_F016,I did want to see it.  I always do.  I keep thinking that this time will be the time but it never is.,frustrated,5,Ses04F_script02,136.3400,144.9861,Session4,fru,97
Ses04F_script02_2_M015,It's just a fish.  Nothing to get traumatized over.,frustrated,5,Ses04F_script02,144.2857,148.5700,Session4,fru,98
Ses04F_script02_2_F017,"For heaven's sake, this is not about fish.",xxx,-1,Ses04F_script02,147.8000,150.5900,Session4,xxx,99
Ses04F_script02_2_M016,I've been trying to work this backwards but I can't seem to pinpoint the moment when we took a turn for the worse.  You were fine during the phone call from Marge.  Dinner was okay.  Doing the dishes was no problem.,frustrated,5,Ses04F_script02,149.9100,160.7300,Session4,fru,100
Ses04F_script02_2_M017,Let's see I took a shower.  You watched the news.  You said the Grunions are running tonight. I said great let's go.  I feel lucky tonight.,xxx,-1,Ses04F_script02,160.7700,169.6200,Session4,xxx,101
Ses04F_script02_2_M018,"Okay.  Uh, so I'm putting on my jacket, putting out the animals.  We're getting the car out of the garage.",xxx,-1,Ses04F_script02,169.6643,177.3300,Session4,xxx,102
Ses04F_script02_2_F018,Do you remember the first time we came to see it?  It was about four years ago right after we got married.,xxx,-1,Ses04F_script02,175.6800,182.8524,Session4,xxx,103
Ses04F_script02_2_F019,We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes,sad,2,Ses04F_script02,182.9400,192.4831,Session4,sad,104
Ses04F_script02_2_F020,"and you popped the cork and while we were dancing, you said the softest most intimate things to me",sad,2,Ses04F_script02,192.5200,200.3000,Session4,sad,105
Ses04F_script02_2_F021,right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.,sad,2,Ses04F_script02,200.3400,206.0537,Session4,sad,106
Ses04F_script02_2_F022,"And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",sad,2,Ses04F_script02,206.2900,215.9900,Session4,sad,107
Ses04F_script02_2_M019,Wait a minute.  I've got it.,neutral,3,Ses04F_script02,215.2700,217.1100,Session4,neu,108
Ses04F_script02_2_F023,"Dancing barefoot in the sand, drinking champagne from the bottle.",sad,2,Ses04F_script02,216.7800,220.6100,Session4,sad,109
Ses04F_script02_2_M020,"It was in the car right.  Driving past the Knickerbocker Liquor Locker, you said let's get some champagne and I said times a wasting or something like that.  Right?",neutral,3,Ses04F_script02,219.5200,231.5200,Session4,neu,110
Ses04F_script02_2_M021,"That's it, right?  You want this to be like the other time, right.  That's it.",excited,4,Ses04F_script02,231.5400,235.8300,Session4,exc,111
Ses04F_script02_2_F024,I would rather not remember some things.  I would rather not hope for some things.,sad,2,Ses04F_script02,235.3400,240.9300,Session4,sad,112
Ses04F_script02_2_M022,Okay.  Right.  I got it.  Sure.  Of course.  Listen you want to dance?,xxx,-1,Ses04F_script02,240.1800,247.9036,Session4,xxx,113
Ses04F_script02_2_F025,No.,neutral,3,Ses04F_script02,247.5533,249.1731,Session4,neu,114
Ses04F_script02_2_M023,You want me to get some champagne?,neutral,3,Ses04F_script02,248.9104,250.8400,Session4,neu,115
Ses04F_script02_2_F026,No.,sad,2,Ses04F_script02,250.4800,251.7400,Session4,sad,116
Ses04F_script02_2_M024,Take off our shoes?,xxx,-1,Ses04F_script02,251.3000,253.0600,Session4,xxx,117
Ses04F_script02_2_F027,No.  No.,frustrated,5,Ses04F_script02,252.6600,254.3100,Session4,fru,118
Ses04F_script02_2_M025,Well what?  Want me to breath in your ear?,frustrated,5,Ses04F_script02,254.1000,256.0897,Session4,fru,119
Ses04F_script02_2_F028,No.,frustrated,5,Ses04F_script02,255.8600,257.0500,Session4,fru,120
Ses04F_script02_2_M026,Want to get married again?,frustrated,5,Ses04F_script02,256.5600,258.5100,Session4,fru,121
Ses04F_script02_2_F029,No.,frustrated,5,Ses04F_script02,258.1200,259.5100,Session4,fru,122
Ses04F_script02_2_M027,What?  What do you want a divorce?,frustrated,5,Ses04F_script02,259.1200,261.7300,Session4,fru,123
Ses04F_script02_2_F030,No.,frustrated,5,Ses04F_script02,261.3700,262.7600,Session4,fru,124
Ses04F_script02_2_M028,A vacation?,frustrated,5,Ses04F_script02,262.3800,263.9200,Session4,fru,125
Ses04F_script02_2_F031,No.,angry,0,Ses04F_script02,263.3600,264.7100,Session4,ang,126
Ses04F_script02_2_M029,"A new carpet, a poodle, a backrub, ice cream, a suicide pact.  What?  What?  Carla what the hell do you want?",frustrated,5,Ses04F_script02,264.4100,271.6000,Session4,fru,127
Ses04F_script02_2_F032,I want something to turn out the way it's supposed to.,xxx,-1,Ses04F_script02,270.9300,274.2400,Session4,xxx,128
Ses04F_script02_2_M030,Well welcome to the human race.  You think this is what I had in mind.,xxx,-1,Ses04F_script02,273.4500,277.9600,Session4,xxx,129
Ses04F_script02_2_M031,"Do you think that when I proposed, I had this great fantasy going that four years down the line we'd come to the beach and yell at each other over fish.",frustrated,5,Ses04F_script02,277.9900,285.5509,Session4,fru,130
Ses04F_script02_2_M032,Do you think that I knew that there'd be times when you'd look at me like I'm a used Kleenex and times I would look at you and think holy hell when's the next flight to Alaska.,frustrated,5,Ses04F_script02,285.5947,293.3900,Session4,fru,131
Ses04F_script02_2_M033,"No, no I'm just like you.  I thought it was going to be all peaches and roses and sand in our hair and wind in our",frustrated,5,Ses04F_script02,293.4200,299.9532,Session4,fru,132
Ses04F_script02_2_M034,"Sand in our toes and wind in our hair and the fish will always come and the bills will always pay themselves and ha, ha baby the jokes on us.  Because you know what you get,",frustrated,5,Ses04F_script02,299.9970,309.4700,Session4,fru,133
Ses04F_script02_2_M035,"you know what you get Carla, this.",xxx,-1,Ses04F_script02,309.4900,312.1400,Session4,xxx,134
Ses04F_script02_2_F033,"This what, what is this?  This isn't even anything.",angry,0,Ses04F_script02,311.6600,315.3500,Session4,ang,135
Ses04F_script02_2_M036,Yes it is.,xxx,-1,Ses04F_script02,314.7000,316.3000,Session4,xxx,136
Ses04F_script02_2_F034,"Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting.",angry,0,Ses04F_script02,315.7700,321.4100,Session4,ang,137
Ses04F_script02_2_M037,Right.,xxx,-1,Ses04F_script02,320.9400,322.3200,Session4,xxx,138
Ses04F_script02_2_F035,But this isn't anything like I thought anything would be like.,xxx,-1,Ses04F_script02,321.9600,325.3500,Session4,xxx,139
Ses04F_script02_2_M038,"No, I know me either.",xxx,-1,Ses04F_script02,324.5200,326.7300,Session4,xxx,140
Ses04F_script02_2_F036,"This is just this.  I mean it includes a lot in everything but it's just not, you know, something else.  Do you have any idea what I'm trying to say?",xxx,-1,Ses04F_script02,326.2626,337.0900,Session4,xxx,141
Ses04F_script02_2_M039,I'm doing the best I can.,frustrated,5,Ses04F_script02,336.3200,338.1000,Session4,fru,142
Ses04F_script02_2_F037,"I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",sad,2,Ses04F_script02,337.5900,351.2149,Session4,sad,143
Ses04F_script02_2_M040,Maybe if you were with somebody else too.,sad,2,Ses04F_script02,350.1643,353.2000,Session4,sad,144
Ses04F_script02_2_F038,I didn't say that.,frustrated,5,Ses04F_script02,352.6800,355.3737,Session4,fru,145
Ses04F_script02_2_M041,"No, I know but still.  I know I don't make you happy.",sad,2,Ses04F_script02,354.9359,360.7581,Session4,sad,146
Ses04F_script02_2_F039,"For heaven's sake, whatever I'm doing I'd rather be doing it with you.",frustrated,5,Ses04F_script02,360.4079,365.1200,Session4,fru,147
Ses04F_script02_2_M042,Yeah?,sur,-1,Ses04F_script02,364.5200,366.3900,Session4,sur,148
Ses04F_script02_2_F040,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else,frustrated,5,Ses04F_script02,365.7000,372.7900,Session4,fru,149
Ses04F_script02_2_F041,somebody who knew how to enjoy herself and didn't take everything so hard.,sad,2,Ses04F_script02,372.8186,376.5000,Session4,sad,150
Ses04F_script02_2_M043,"Actually now that you mention it, no I don't.",neutral,3,Ses04F_script02,375.8300,379.5380,Session4,neu,151
Ses04F_script02_2_F042,Okay.  Fine.  So we're in the wrong spot but we're with the right person.,xxx,-1,Ses04F_script02,378.7938,384.8349,Session4,xxx,152
Ses04F_script02_2_M044,I don't know.  It seemed like a good spot to me.,neutral,3,Ses04F_script02,384.2221,389.9567,Session4,neu,153
Ses04F_script02_2_M045,I mean look at the view you've got of the moon from here.,xxx,-1,Ses04F_script02,390.1318,394.4219,Session4,xxx,154
Ses04F_script02_2_F043,"Yeah, I noticed that.  Looks pretty on the water doesn't it, big old white moon.",happy,1,Ses04F_script02,393.6777,401.5200,Session4,hap,155
Ses04F_script02_2_M046,Well look at what we got here.,excited,4,Ses04F_script02,401.6800,405.7700,Session4,exc,156
Ses04F_script02_2_F044,"Oh, Augie you brought refreshments.",happy,1,Ses04F_script02,405.0900,408.3864,Session4,hap,157
Ses04F_script02_2_M047,It's not champagne.,neutral,3,Ses04F_script02,407.8400,409.8200,Session4,neu,158
Ses04F_script02_2_F045,Well then I guess we don't need glasses.,happy,1,Ses04F_script02,409.3500,412.6600,Session4,hap,159
