id,utterance_num,label
Ses02F_script01_3_F017,73,-1
Ses02F_script01_3_M018,74,-1
Ses02F_script01_3_F018,75,-1
Ses02F_script01_3_M019,76,-1
Ses02F_script01_3_F019,77,-1
Ses02F_script01_3_M020,78,sad
Ses02F_script01_3_F020,79,sad
Ses02F_script01_3_M021,80,sad
Ses02F_script01_3_F021,81,sad
Ses02F_script01_3_M022,82,sad
Ses02F_script01_3_F022,83,sad
Ses02F_script01_3_M023,84,sad
Ses02F_script01_3_F023,85,sad
Ses02F_script01_3_M024,86,sad
Ses02F_script01_3_F024,87,sad
Ses02F_script01_3_M025,88,sad
Ses02F_script01_3_F025,89,sad
Ses02F_script01_3_M026,90,sad
Ses02F_script01_3_M027,91,sad
Ses02F_script01_3_M028,92,sad
Ses02F_script01_3_M029,93,sad
Ses02F_script01_3_M030,94,sad
Ses02F_script01_3_M031,95,sad
Ses02F_script01_3_M032,96,sad
Ses02F_script01_3_M033,97,sad
Ses02F_script01_3_M034,98,sad
Ses02F_script01_3_F026,99,sad
Ses02F_script01_3_M035,100,-1
Ses02F_script01_3_F027,101,-1
Ses02F_script01_3_F028,102,-1
Ses02F_script01_3_M036,103,-1
Ses02F_script01_3_F029,104,hap
Ses02F_script01_1_F000,105,-1
Ses02F_script01_1_M000,106,-1
Ses02F_script01_1_F001,107,-1
Ses02F_script01_1_M001,108,-1
Ses02F_script01_1_F002,109,-1
Ses02F_script01_1_M002,110,-1
Ses02F_script01_1_F003,111,-1
Ses02F_script01_1_M003,112,-1
Ses02F_script01_1_F004,113,sad
Ses02F_script01_1_M004,114,-1
Ses02F_script01_1_F005,115,sad
Ses02F_script01_1_M005,116,-1
Ses02F_script01_1_F006,117,sad
Ses02F_script01_1_F007,118,-1
Ses02F_script01_1_M006,119,-1
Ses02F_script01_1_F008,120,-1
Ses02F_script01_1_M007,121,-1
Ses02F_script01_1_F009,122,-1
Ses02F_script01_1_M008,123,-1
Ses02F_script01_1_F010,124,-1
Ses02F_script01_1_M009,125,-1
Ses02F_script01_1_F011,126,fru
Ses02F_script01_1_M010,127,-1
Ses02F_script01_1_M011,128,ang
Ses02F_script01_1_F012,129,fru
Ses02F_script01_1_M012,130,fru
Ses02F_script01_1_F013,131,fru
Ses02F_script01_1_M013,132,ang
Ses02F_script01_1_F014,133,fru
Ses02F_script01_1_M014,134,-1
Ses02F_script01_1_F015,135,-1
Ses02F_script01_1_M015,136,fru
Ses02F_script01_1_F016,137,-1
Ses02F_script01_1_M016,138,-1
Ses02F_script01_1_F017,139,sad
Ses02F_script01_1_M017,140,neu
Ses02F_script01_1_F018,141,neu
Ses02F_script01_1_M018,142,fru
Ses02F_script01_1_F019,143,ang
Ses02F_script01_1_M019,144,fru
Ses02F_script01_1_M020,145,fru
Ses02F_script01_1_F020,146,-1
Ses02F_script01_1_M021,147,ang
Ses02F_script01_1_F021,148,neu
Ses02F_script01_1_M022,149,-1
Ses02F_script01_1_F022,150,-1
Ses02F_script01_1_M023,151,ang
Ses02F_script01_1_F023,152,fru
Ses02F_script01_1_F024,153,fru
Ses02F_script01_1_M024,154,fru
Ses02F_script01_1_F025,155,neu
Ses02F_script01_1_M025,156,ang
Ses02F_script01_1_F026,157,neu
Ses02F_script01_1_M026,158,-1
Ses02F_script01_1_F027,159,neu
Ses02F_script01_1_M027,160,sad
Ses02F_script01_1_F028,161,sad
Ses02F_script01_1_F029,162,fru
Ses02F_script01_1_M028,163,-1
Ses02F_script01_1_F030,164,fru
Ses02F_script01_1_M029,165,neu
Ses02F_script01_1_F031,166,fru
Ses02F_script01_1_M030,167,-1
Ses02F_script01_1_M031,168,fru
Ses02F_script01_1_F032,169,fru
Ses02F_script01_1_F033,170,fru
Ses02F_script01_1_M032,171,fru
Ses02F_script01_1_F034,172,fru
Ses02F_script01_1_M033,173,fru
Ses02F_script01_1_M034,174,-1
Ses02F_script01_1_F035,175,sur
Ses02F_script01_1_M035,176,-1
Ses02F_script01_1_F036,177,ang
Ses02F_script01_1_M036,178,ang
Ses02F_script01_1_F037,179,ang
Ses02F_script01_1_M037,180,ang
Ses02F_script01_1_F038,181,ang
Ses02F_script01_1_M038,182,ang
Ses02F_script01_1_M039,183,-1
Ses02F_script01_1_F039,184,-1
Ses02F_script01_1_M040,185,neu
Ses02F_script01_1_F040,186,ang
Ses02F_script01_1_M041,187,-1
Ses02F_script01_1_F041,188,-1
Ses02F_script01_1_M042,189,fru
Ses02F_script01_1_F042,190,fru
Ses02F_script01_1_M043,191,neu
Ses02F_script01_1_F043,192,fru
Ses02F_script01_1_M044,193,neu
Ses02F_script01_1_F044,194,sad
Ses02F_script02_2_M000,0,exc
Ses02F_script02_2_F000,1,neu
Ses02F_script02_2_M001,2,neu
Ses02F_script02_2_F001,3,fru
Ses02F_script02_2_M002,4,neu
Ses02F_script02_2_F002,5,-1
Ses02F_script02_2_M003,6,neu
Ses02F_script02_2_F003,7,-1
Ses02F_script02_2_M004,8,-1
Ses02F_script02_2_F004,9,-1
Ses02F_script02_2_M005,10,neu
Ses02F_script02_2_F005,11,ang
Ses02F_script02_2_M006,12,fru
Ses02F_script02_2_F006,13,ang
Ses02F_script02_2_M007,14,neu
Ses02F_script02_2_F007,15,fru
Ses02F_script02_2_M008,16,fru
Ses02F_script02_2_F008,17,fru
Ses02F_script02_2_M009,18,neu
Ses02F_script02_2_F009,19,fru
Ses02F_script02_2_M010,20,neu
Ses02F_script02_2_F010,21,fru
Ses02F_script02_2_F011,22,ang
Ses02F_script02_2_M011,23,fru
Ses02F_script02_2_F012,24,fru
Ses02F_script02_2_M012,25,fru
Ses02F_script02_2_F013,26,fru
Ses02F_script02_2_M013,27,neu
Ses02F_script02_2_F014,28,-1
Ses02F_script02_2_M014,29,fru
Ses02F_script02_2_M015,30,-1
Ses02F_script02_2_M016,31,neu
Ses02F_script02_2_M017,32,neu
Ses02F_script02_2_F015,33,sad
Ses02F_script02_2_F016,34,sad
Ses02F_script02_2_F017,35,sad
Ses02F_script02_2_F018,36,sad
Ses02F_script02_2_M018,37,neu
Ses02F_script02_2_F019,38,sad
Ses02F_script02_2_M019,39,neu
Ses02F_script02_2_M020,40,neu
Ses02F_script02_2_F020,41,sad
Ses02F_script02_2_M021,42,neu
Ses02F_script02_2_F021,43,sad
Ses02F_script02_2_M022,44,neu
Ses02F_script02_2_F022,45,sad
Ses02F_script02_2_M023,46,neu
Ses02F_script02_2_F023,47,-1
Ses02F_script02_2_M024,48,fru
Ses02F_script02_2_F024,49,sad
Ses02F_script02_2_M025,50,fru
Ses02F_script02_2_F025,51,fru
Ses02F_script02_2_M026,52,fru
Ses02F_script02_2_F026,53,fru
Ses02F_script02_2_M027,54,fru
Ses02F_script02_2_F027,55,fru
Ses02F_script02_2_M028,56,fru
Ses02F_script02_2_F028,57,-1
Ses02F_script02_2_M029,58,ang
Ses02F_script02_2_M030,59,-1
Ses02F_script02_2_M031,60,sad
Ses02F_script02_2_M032,61,fru
Ses02F_script02_2_F029,62,-1
Ses02F_script02_2_M033,63,neu
Ses02F_script02_2_F030,64,-1
Ses02F_script02_2_M034,65,neu
Ses02F_script02_2_F031,66,sad
Ses02F_script02_2_M035,67,sad
Ses02F_script02_2_F032,68,-1
Ses02F_script02_2_M036,69,sad
Ses02F_script02_2_F033,70,sad
Ses02F_script02_2_F034,71,sad
Ses02F_script02_2_M037,72,sad
Ses02F_script02_2_F035,73,sad
Ses02F_script02_2_M038,74,sad
Ses02F_script02_2_F036,75,-1
Ses02F_script02_2_M039,76,sur
Ses02F_script02_2_F037,77,-1
Ses02F_script02_2_F038,78,sad
Ses02F_script02_2_M040,79,-1
Ses02F_script02_2_F039,80,-1
Ses02F_script02_2_M041,81,hap
Ses02F_script02_2_F040,82,-1
Ses02F_script02_2_M042,83,hap
Ses02F_script02_2_F041,84,hap
Ses02F_script02_2_M043,85,hap
Ses02F_script02_2_F042,86,hap
Ses02F_script02_2_M044,87,-1
Ses02F_script02_2_F043,88,hap
Ses02F_script02_2_F044,89,sad
Ses02F_script02_2_M045,90,hap
Ses02F_script02_2_F045,91,hap
Ses02F_script02_2_M046,92,hap
Ses02F_script02_1_M000,93,exc
Ses02F_script02_1_M001,94,exc
Ses02F_script02_1_M002,95,exc
Ses02F_script02_1_M003,96,exc
Ses02F_script02_1_F000,97,-1
Ses02F_script02_1_M004,98,exc
Ses02F_script02_1_M005,99,exc
Ses02F_script02_1_M006,100,exc
Ses02F_script02_1_F001,101,neu
Ses02F_script02_1_M007,102,-1
Ses02F_script02_1_F002,103,-1
Ses02F_script02_1_M008,104,-1
Ses02F_script02_1_F003,105,-1
Ses02F_script02_1_M009,106,neu
Ses02F_script02_1_F004,107,-1
Ses02F_script02_1_M010,108,neu
Ses02F_script02_1_M011,109,-1
Ses02F_script02_1_M012,110,neu
Ses02F_script02_1_F005,111,neu
Ses02F_script02_1_M013,112,neu
Ses02F_script02_1_M014,113,exc
Ses02F_script02_1_M015,114,exc
Ses02F_script02_1_M016,115,exc
Ses02F_script02_1_F006,116,-1
Ses02F_script02_1_M017,117,neu
Ses02F_script02_1_F007,118,fru
Ses02F_script02_1_M018,119,-1
Ses02F_script02_1_F008,120,-1
Ses02F_script02_1_M019,121,neu
Ses02F_script02_1_F009,122,-1
Ses02F_script02_1_M020,123,neu
Ses02F_script02_1_F010,124,-1
Ses02F_script02_1_M021,125,neu
Ses02F_script02_1_F011,126,-1
Ses02F_script02_1_M022,127,-1
Ses02F_script02_1_F012,128,-1
Ses02F_script02_1_M023,129,-1
Ses02F_script02_1_M024,130,exc
Ses02F_script02_1_F013,131,fru
Ses02F_script02_1_M025,132,exc
Ses02F_script02_1_M026,133,exc
Ses02F_script02_1_F014,134,fru
Ses02F_script02_1_M027,135,fru
Ses02F_script02_1_F015,136,fru
Ses02F_script02_1_M028,137,exc
Ses02F_script02_1_M029,138,-1
Ses02F_script02_1_F016,139,fru
Ses02F_script02_1_M030,140,-1
Ses02F_script02_1_F017,141,-1
Ses02F_script02_1_M031,142,neu
Ses02F_script02_1_M032,143,-1
Ses02F_script02_1_F018,144,fru
Ses02F_script02_1_M033,145,neu
Ses02F_script02_1_F019,146,neu
Ses02F_script02_1_M034,147,-1
Ses02F_script02_1_M035,148,exc
Ses02F_script02_1_M036,149,exc
Ses02F_script02_1_M037,150,-1
Ses02F_script02_1_M038,151,-1
Ses02F_script02_1_M039,152,exc
Ses02F_script02_1_M040,153,exc
Ses02F_script02_1_M041,154,exc
Ses02F_script02_1_M042,155,exc
Ses02F_script02_1_F020,156,-1
Ses02F_script02_1_M043,157,neu
Ses02F_script02_1_F021,158,neu
Ses02F_script02_1_M044,159,neu
Ses02F_script02_1_F022,160,-1
Ses02F_script03_1_M000,0,-1
Ses02F_script03_1_F000,1,fea
Ses02F_script03_1_M001,2,neu
Ses02F_script03_1_F001,3,fea
Ses02F_script03_1_M002,4,-1
Ses02F_script03_1_F002,5,fea
Ses02F_script03_1_M003,6,-1
Ses02F_script03_1_F003,7,-1
Ses02F_script03_1_M004,8,neu
Ses02F_script03_1_F004,9,-1
Ses02F_script03_1_M005,10,neu
Ses02F_script03_1_F005,11,exc
Ses02F_script03_1_M006,12,-1
Ses02F_script03_1_F006,13,hap
Ses02F_script03_1_M007,14,neu
Ses02F_script03_1_F007,15,hap
Ses02F_script03_1_M008,16,neu
Ses02F_script03_1_F008,17,hap
Ses02F_script03_1_M009,18,neu
Ses02F_script03_1_F009,19,hap
Ses02F_script03_1_M010,20,neu
Ses02F_script03_1_F010,21,hap
Ses02F_script03_1_M011,22,-1
Ses02F_script03_1_F011,23,-1
Ses02F_script03_1_M012,24,neu
Ses02F_script03_1_F012,25,neu
Ses02F_script03_1_M013,26,neu
Ses02F_script03_1_M014,27,neu
Ses02F_script03_1_F013,28,neu
Ses02F_script03_1_M015,29,neu
Ses02F_script03_1_F014,30,neu
Ses02F_script03_1_M016,31,neu
Ses02F_script03_1_F015,32,neu
Ses02F_script03_1_M017,33,neu
Ses02F_script03_1_F016,34,neu
Ses02F_script03_1_M018,35,neu
Ses02F_script03_1_F017,36,neu
Ses02F_script03_1_M019,37,exc
Ses02F_script03_1_F018,38,-1
Ses02F_script03_1_M020,39,exc
Ses02F_script03_1_F019,40,hap
Ses02F_script03_1_M021,41,neu
Ses02F_script03_1_M022,42,exc
Ses02F_script03_1_M023,43,exc
Ses02F_script03_1_F020,44,hap
Ses02F_script03_1_M024,45,neu
Ses02F_script03_1_F021,46,hap
Ses02F_script03_1_M025,47,neu
Ses02F_script03_1_F022,48,hap
Ses02F_script03_1_M026,49,neu
Ses02F_script03_1_F023,50,hap
Ses02F_script03_1_M027,51,-1
Ses02F_script03_1_F024,52,hap
Ses02F_script03_1_M028,53,neu
Ses02F_script03_1_F025,54,hap
Ses02F_script03_1_M029,55,neu
Ses02F_script03_1_F026,56,hap
Ses02F_script03_1_M030,57,-1
Ses02F_script03_1_F027,58,neu
Ses02F_script03_1_M031,59,neu
Ses02F_script03_1_F028,60,hap
Ses02F_script03_1_M032,61,exc
Ses02F_script03_1_F029,62,exc
Ses02F_script03_1_M033,63,neu
Ses02F_script03_1_F030,64,-1
Ses02F_script03_1_M034,65,neu
Ses02F_script03_2_M000,66,neu
Ses02F_script03_2_F000,67,-1
Ses02F_script03_2_M001,68,neu
Ses02F_script03_2_F001,69,-1
Ses02F_script03_2_M002,70,-1
Ses02F_script03_2_F002,71,-1
Ses02F_script03_2_M003,72,-1
Ses02F_script03_2_F003,73,-1
Ses02F_script03_2_M004,74,-1
Ses02F_script03_2_F004,75,-1
Ses02F_script03_2_M005,76,-1
Ses02F_script03_2_F005,77,-1
Ses02F_script03_2_M006,78,ang
Ses02F_script03_2_F006,79,-1
Ses02F_script03_2_M007,80,ang
Ses02F_script03_2_F007,81,neu
Ses02F_script03_2_M008,82,-1
Ses02F_script03_2_F008,83,-1
Ses02F_script03_2_M009,84,neu
Ses02F_script03_2_F009,85,-1
Ses02F_script03_2_M010,86,-1
Ses02F_script03_2_F010,87,-1
Ses02F_script03_2_M011,88,neu
Ses02F_script03_2_F011,89,neu
Ses02F_script03_2_M012,90,fru
Ses02F_script03_2_F012,91,neu
Ses02F_script03_2_M013,92,ang
Ses02F_script03_2_F013,93,ang
Ses02F_script03_2_M014,94,-1
Ses02F_script03_2_F014,95,ang
Ses02F_script03_2_M015,96,fru
Ses02F_script03_2_M016,97,-1
Ses02F_script03_2_F015,98,-1
Ses02F_script03_2_M017,99,-1
Ses02F_script03_2_F016,100,exc
Ses02F_script03_2_M018,101,-1
Ses02F_script03_2_F017,102,fru
Ses02F_script03_2_M019,103,fru
Ses02F_script03_2_F018,104,ang
Ses02F_script03_2_M020,105,-1
Ses02F_script03_2_F019,106,fru
Ses02F_script03_2_M021,107,fru
Ses02F_script03_2_F020,108,ang
Ses02F_script03_2_M022,109,fru
Ses02F_script03_2_F021,110,-1
Ses02F_script03_2_M023,111,fru
Ses02F_script03_2_F022,112,fru
Ses02F_script03_2_M024,113,-1
Ses02F_script03_2_F023,114,-1
Ses02F_script03_2_M025,115,-1
Ses02F_script03_2_F024,116,fru
Ses02F_script03_2_M026,117,-1
Ses02F_script03_2_F025,118,ang
Ses02F_script03_2_F026,119,fru
Ses02F_script03_2_M027,120,ang
Ses02F_script03_2_F027,121,-1
Ses02F_script03_2_M028,122,fru
Ses02F_script03_2_F028,123,fru
Ses02F_script03_2_M029,124,fru
Ses02F_script03_2_F029,125,ang
Ses02F_script03_2_M030,126,ang
Ses02F_script03_2_F030,127,fru
Ses02F_script03_2_M031,128,-1
Ses02F_script03_2_M032,129,-1
Ses02F_script03_2_F031,130,ang
Ses02F_script03_2_M033,131,fru
Ses02F_script03_2_F032,132,fru
Ses02F_script03_2_M034,133,fru
Ses02F_script03_2_F033,134,-1
Ses02F_script03_2_M035,135,fru
Ses02F_script03_2_F034,136,ang
Ses02F_script03_2_M036,137,ang
Ses02F_script03_2_F035,138,ang
Ses02F_script03_2_M037,139,ang
Ses02F_script03_2_F036,140,ang
Ses02F_script03_2_M038,141,ang
Ses02F_script03_2_F037,142,ang
Ses02F_script03_2_M039,143,ang
Ses02F_script03_2_F038,144,ang
Ses02F_script03_2_M040,145,fru
Ses02F_script03_2_F039,146,ang
Ses02F_script03_2_M041,147,ang
Ses02F_script03_2_F040,148,ang
Ses02F_script03_2_M042,149,ang
Ses02F_script03_2_F041,150,ang
Ses02F_script03_2_M043,151,ang
Ses02F_script03_2_F042,152,ang
Ses02F_script03_2_M044,153,ang
Ses02F_script03_2_M045,154,ang
Ses02F_script03_2_M046,155,ang
Ses02F_script03_2_F043,156,ang
Ses02F_script03_2_M047,157,ang
Ses02M_impro01_M000,0,fru
Ses02M_impro01_F000,1,neu
Ses02M_impro01_M001,2,neu
Ses02M_impro01_F001,3,neu
Ses02M_impro01_M002,4,neu
Ses02M_impro01_F002,5,neu
Ses02M_impro01_M003,6,neu
Ses02M_impro01_F003,7,neu
Ses02M_impro01_M004,8,neu
Ses02M_impro01_F004,9,neu
Ses02M_impro01_M005,10,neu
Ses02M_impro01_F005,11,neu
Ses02M_impro01_M006,12,fru
Ses02M_impro01_F006,13,neu
Ses02M_impro01_M007,14,ang
Ses02M_impro01_F007,15,fru
Ses02M_impro01_M008,16,ang
Ses02M_impro01_F008,17,fru
Ses02M_impro01_M009,18,ang
Ses02M_impro01_F009,19,fru
Ses02M_impro01_F010,20,fru
Ses02M_impro01_M010,21,ang
Ses02M_impro01_F011,22,fru
Ses02M_impro01_M011,23,ang
Ses02M_impro01_F012,24,fru
Ses02M_impro01_M012,25,fru
Ses02M_impro01_F013,26,fru
Ses02M_impro01_M013,27,fru
Ses02M_impro01_F014,28,fru
Ses02M_impro01_M014,29,fru
Ses02M_impro01_F015,30,neu
Ses02M_impro01_M015,31,fru
Ses02M_impro01_F016,32,neu
Ses02M_impro01_M016,33,-1
Ses02M_impro01_F017,34,fru
Ses02M_impro01_M017,35,fru
Ses02M_impro01_F018,36,fru
Ses02M_impro01_M018,37,ang
Ses02M_impro01_F019,38,fru
Ses02M_impro01_F020,39,fru
Ses02M_impro01_M019,40,ang
Ses02M_impro01_F021,41,fru
Ses02M_impro01_M020,42,fru
Ses02M_impro01_F022,43,fru
Ses02M_impro01_F023,44,fru
Ses02M_impro01_M021,45,fru
Ses02M_impro01_M022,46,fru
Ses02M_impro01_F024,47,fru
Ses02M_impro02_F000,0,sad
Ses02M_impro02_M000,1,sad
Ses02M_impro02_F001,2,sad
Ses02M_impro02_F002,3,sad
Ses02M_impro02_M001,4,sad
Ses02M_impro02_F003,5,sad
Ses02M_impro02_M002,6,sad
Ses02M_impro02_F004,7,sad
Ses02M_impro02_M003,8,fru
Ses02M_impro02_M004,9,-1
Ses02M_impro02_F005,10,sad
Ses02M_impro02_M005,11,-1
Ses02M_impro02_F006,12,sad
Ses02M_impro02_M006,13,-1
Ses02M_impro02_F007,14,sad
Ses02M_impro02_M007,15,sad
Ses02M_impro02_F008,16,sad
Ses02M_impro02_M008,17,sad
Ses02M_impro02_M009,18,sad
Ses02M_impro02_F009,19,sad
Ses02M_impro02_F010,20,sad
Ses02M_impro02_M010,21,-1
Ses02M_impro02_M011,22,-1
Ses02M_impro02_F011,23,fru
Ses02M_impro02_M012,24,-1
Ses02M_impro02_M013,25,sad
Ses02M_impro02_M014,26,neu
Ses02M_impro02_F012,27,sad
Ses02M_impro02_M015,28,-1
Ses02M_impro02_M016,29,-1
Ses02M_impro02_F013,30,sad
Ses02M_impro02_M017,31,sad
Ses02M_impro02_M018,32,sad
Ses02M_impro02_F014,33,sad
Ses02M_impro03_M000,0,exc
Ses02M_impro03_F000,1,exc
Ses02M_impro03_M001,2,exc
Ses02M_impro03_F001,3,exc
Ses02M_impro03_M002,4,-1
Ses02M_impro03_F002,5,-1
Ses02M_impro03_M003,6,-1
Ses02M_impro03_F003,7,exc
Ses02M_impro03_M004,8,-1
Ses02M_impro03_F004,9,exc
Ses02M_impro03_M005,10,exc
Ses02M_impro03_F005,11,exc
Ses02M_impro03_M006,12,-1
Ses02M_impro03_F006,13,-1
Ses02M_impro03_F007,14,exc
Ses02M_impro03_M007,15,-1
Ses02M_impro03_F008,16,exc
Ses02M_impro03_M008,17,exc
Ses02M_impro03_F009,18,-1
Ses02M_impro03_M009,19,exc
Ses02M_impro03_F010,20,-1
Ses02M_impro03_M010,21,hap
Ses02M_impro03_M011,22,hap
Ses02M_impro03_F011,23,exc
Ses02M_impro03_M012,24,hap
Ses02M_impro03_F012,25,exc
Ses02M_impro03_M013,26,-1
Ses02M_impro03_F013,27,exc
Ses02M_impro03_M014,28,hap
Ses02M_impro03_M015,29,hap
Ses02M_impro03_M016,30,exc
Ses02M_impro03_F014,31,exc
Ses02M_impro03_M017,32,hap
Ses02M_impro03_F015,33,exc
Ses02M_impro03_M018,34,exc
Ses02M_impro03_F016,35,exc
Ses02M_impro03_M019,36,exc
Ses02M_impro03_F017,37,exc
Ses02M_impro03_M020,38,exc
Ses02M_impro03_F018,39,exc
Ses02M_impro03_M021,40,hap
Ses02M_impro03_F019,41,-1
Ses02M_impro03_M022,42,-1
Ses02M_impro03_M023,43,-1
Ses02M_impro03_F020,44,exc
Ses02M_impro03_F021,45,-1
Ses02M_impro03_M024,46,exc
Ses02M_impro03_F022,47,-1
Ses02M_impro03_M025,48,-1
Ses02M_impro03_F023,49,exc
Ses02M_impro03_M026,50,exc
Ses02M_impro03_F024,51,exc
Ses02M_impro03_M027,52,hap
Ses02M_impro03_F025,53,-1
Ses02M_impro03_M028,54,hap
Ses02M_impro03_F026,55,-1
Ses02M_impro03_M029,56,-1
Ses02M_impro03_F027,57,-1
Ses02M_impro03_M030,58,exc
Ses02M_impro03_F028,59,exc
Ses02M_impro03_M031,60,hap
Ses02M_impro04_M000,0,fru
Ses02M_impro04_F000,1,neu
Ses02M_impro04_M001,2,fru
Ses02M_impro04_M002,3,fru
Ses02M_impro04_F001,4,neu
Ses02M_impro04_M003,5,fru
Ses02M_impro04_F002,6,neu
Ses02M_impro04_M004,7,fru
Ses02M_impro04_F003,8,neu
Ses02M_impro04_M005,9,fru
Ses02M_impro04_F004,10,neu
Ses02M_impro04_M006,11,fru
Ses02M_impro04_M007,12,fru
Ses02M_impro04_F005,13,neu
Ses02M_impro04_M008,14,-1
Ses02M_impro04_M009,15,fru
Ses02M_impro04_F006,16,neu
Ses02M_impro04_M010,17,fru
Ses02M_impro04_F007,18,neu
Ses02M_impro04_M011,19,fru
Ses02M_impro04_F008,20,neu
Ses02M_impro04_M012,21,fru
Ses02M_impro04_M013,22,fru
Ses02M_impro04_F009,23,sad
Ses02M_impro04_M014,24,sad
Ses02M_impro04_M015,25,fru
Ses02M_impro04_M016,26,fru
Ses02M_impro04_M017,27,fru
Ses02M_impro04_F010,28,neu
Ses02M_impro04_F011,29,neu
Ses02M_impro04_F012,30,neu
Ses02M_impro04_M018,31,fru
Ses02M_impro04_F013,32,-1
Ses02M_impro04_M019,33,ang
Ses02M_impro04_F014,34,neu
Ses02M_impro04_F015,35,neu
Ses02M_impro04_M020,36,fru
Ses02M_impro04_F016,37,neu
Ses02M_impro04_M021,38,-1
Ses02M_impro04_F017,39,-1
Ses02M_impro04_M022,40,sad
Ses02M_impro05_M000,0,neu
Ses02M_impro05_F000,1,neu
Ses02M_impro05_M001,2,neu
Ses02M_impro05_F001,3,neu
Ses02M_impro05_M002,4,neu
Ses02M_impro05_F002,5,neu
Ses02M_impro05_F003,6,neu
Ses02M_impro05_M003,7,neu
Ses02M_impro05_F004,8,neu
Ses02M_impro05_M004,9,sur
Ses02M_impro05_F005,10,neu
Ses02M_impro05_F006,11,neu
Ses02M_impro05_M005,12,-1
Ses02M_impro05_F007,13,neu
Ses02M_impro05_M006,14,fru
Ses02M_impro05_F008,15,neu
Ses02M_impro05_M007,16,-1
Ses02M_impro05_F009,17,neu
Ses02M_impro05_M008,18,fru
Ses02M_impro05_F010,19,neu
Ses02M_impro05_M009,20,-1
Ses02M_impro05_F011,21,neu
Ses02M_impro05_M010,22,fru
Ses02M_impro05_M011,23,fru
Ses02M_impro05_F012,24,neu
Ses02M_impro05_M012,25,-1
Ses02M_impro05_F013,26,neu
Ses02M_impro05_F014,27,neu
Ses02M_impro05_M013,28,ang
Ses02M_impro05_M014,29,fru
Ses02M_impro05_F015,30,neu
Ses02M_impro05_M015,31,-1
Ses02M_impro05_F016,32,neu
Ses02M_impro05_M016,33,ang
Ses02M_impro05_F017,34,neu
Ses02M_impro05_F018,35,neu
Ses02M_impro05_M017,36,fru
Ses02M_impro05_M018,37,ang
Ses02M_impro05_F019,38,neu
Ses02M_impro05_M019,39,fru
Ses02M_impro05_M020,40,fru
Ses02M_impro05_F020,41,neu
Ses02M_impro05_F021,42,neu
Ses02M_impro05_M021,43,fru
Ses02M_impro05_F022,44,fru
Ses02M_impro05_M022,45,-1
Ses02M_impro05_F023,46,neu
Ses02M_impro05_M023,47,fru
Ses02M_impro05_M024,48,fru
Ses02M_impro05_F024,49,neu
Ses02M_impro05_M025,50,ang
Ses02M_impro05_F025,51,neu
Ses02M_impro05_F026,52,neu
Ses02M_impro05_M026,53,ang
Ses02M_impro05_M027,54,fru
Ses02M_impro05_F027,55,-1
Ses02M_impro05_F028,56,fru
Ses02M_impro05_M028,57,fru
Ses02M_impro05_F029,58,fru
Ses02M_impro05_F030,59,-1
Ses02M_impro06_F000,0,-1
Ses02M_impro06_M000,1,sad
Ses02M_impro06_F001,2,sur
Ses02M_impro06_M001,3,sad
Ses02M_impro06_M002,4,sad
Ses02M_impro06_F002,5,sad
Ses02M_impro06_M003,6,sad
Ses02M_impro06_F003,7,sad
Ses02M_impro06_M004,8,sad
Ses02M_impro06_F004,9,sad
Ses02M_impro06_M005,10,sad
Ses02M_impro06_M006,11,sad
Ses02M_impro06_F005,12,sad
Ses02M_impro06_M007,13,sad
Ses02M_impro06_F006,14,sad
Ses02M_impro06_M008,15,sad
Ses02M_impro06_F007,16,sad
Ses02M_impro06_M009,17,sad
Ses02M_impro06_F008,18,sad
Ses02M_impro06_M010,19,sad
Ses02M_impro06_F009,20,sad
Ses02M_impro06_M011,21,sad
Ses02M_impro06_M012,22,sad
Ses02M_impro06_F010,23,sad
Ses02M_impro06_M013,24,sad
Ses02M_impro06_F011,25,sad
Ses02M_impro06_M014,26,sad
Ses02M_impro06_F012,27,sad
Ses02M_impro06_M015,28,sad
Ses02M_impro06_F013,29,sad
Ses02M_impro06_M016,30,sad
Ses02M_impro06_M017,31,sad
Ses02M_impro06_M018,32,sad
Ses02M_impro06_F014,33,sad
Ses02M_impro06_M019,34,sad
Ses02M_impro06_F015,35,sad
Ses02M_impro06_M020,36,sad
Ses02M_impro06_F016,37,sad
Ses02M_impro06_M021,38,sad
Ses02M_impro06_F017,39,sad
Ses02M_impro06_M022,40,sad
Ses02M_impro06_M023,41,sad
Ses02M_impro06_F018,42,sad
Ses02M_impro07_M000,0,-1
Ses02M_impro07_F000,1,exc
Ses02M_impro07_M001,2,-1
Ses02M_impro07_F001,3,exc
Ses02M_impro07_M002,4,exc
Ses02M_impro07_F002,5,sur
Ses02M_impro07_F003,6,exc
Ses02M_impro07_M003,7,-1
Ses02M_impro07_M004,8,-1
Ses02M_impro07_M005,9,-1
Ses02M_impro07_F004,10,exc
Ses02M_impro07_F005,11,exc
Ses02M_impro07_M006,12,exc
Ses02M_impro07_F006,13,exc
Ses02M_impro07_M007,14,exc
Ses02M_impro07_F007,15,exc
Ses02M_impro07_F008,16,exc
Ses02M_impro07_M008,17,exc
Ses02M_impro07_M009,18,hap
Ses02M_impro07_M010,19,hap
Ses02M_impro07_F009,20,exc
Ses02M_impro07_M011,21,hap
Ses02M_impro07_F010,22,exc
Ses02M_impro07_M012,23,-1
